symbol,date,open,high,low,close,volume,adjusted
BBAS3.SA,2019-06-01,52.220001,54.279999,49.939999,53.939999,210076400,48.507725
BBAS3.SA,2019-07-01,54.560001,55.700001,49.110001,49.220001,231002500,44.406666
BBAS3.SA,2019-08-01,49.799999,50.470001,43.439999,46.240002,224589100,41.718086
BBAS3.SA,2019-09-01,46.240002,50.529999,44.619999,45.490002,203290400,41.431816
BBAS3.SA,2019-10-01,45.709999,49.419998,43.009998,48.150002,348275500,44.068439
BBAS3.SA,2019-11-01,48.439999,48.799999,45.490002,47.810001,217364600,43.757267
BBAS3.SA,2019-12-01,47.810001,53.669998,47.43,52.82,212915100,48.726082
BBAS3.SA,2020-01-01,52.82,53.970001,48.049999,48.540001,286507200,44.943279
BBAS3.SA,2020-02-01,48.549999,52.360001,44.380001,46.860001,247825700,43.387768
BBAS3.SA,2020-03-01,46.82,47.490002,21.91,27.889999,580581100,26.055738
BBAS3.SA,2020-04-01,26.9,31.65,24,28.5,484351500,26.759764
BBAS3.SA,2020-05-01,28.5,32.93,24.75,30.84,469617800,28.956884
BBAS3.SA,2020-06-01,30.77,38.169998,30.559999,32.150002,482490600,30.186893
BBAS3.SA,2020-07-01,32.419998,36.200001,32.18,33.580002,378955400,31.529579
BBAS3.SA,2020-08-01,34.240002,35.040001,31.889999,32.650002,334054100,30.656364
BBAS3.SA,2020-09-01,33.150002,34.790001,29.469999,29.620001,315093600,28.189512
BBAS3.SA,2020-10-01,29.82,34.290001,29.16,29.799999,332288900,28.452276
BBAS3.SA,2020-11-01,29.799999,36.060001,29.799999,33.860001,394978600,32.328659
BBAS3.SA,2020-12-01,34.529999,39.790001,34.34,38.799999,327227200,37.259319
BBAS3.SA,2021-01-01,38.799999,40.560001,32.52,33.860001,424655400,32.614605
BBAS3.SA,2021-02-01,34.32,35.099998,27.91,28.049999,441378400,27.018299
BBAS3.SA,2021-03-01,28.65,31.41,27.02,30.450001,474134800,29.780258
BBAS3.SA,2021-04-01,30.77,30.799999,29,29.639999,315579400,29.129322
BBAS3.SA,2021-05-01,29.82,33.799999,28.809999,33.490002,299574600,32.912991
GGBR4.SA,2012-05-01,17.92,17.92,15.21,15.86,152176500,13.523522
GGBR4.SA,2012-06-01,15.5,18.07,15.35,17.700001,125826200,15.147177
GGBR4.SA,2012-07-01,17.66,18.790001,16.49,18.620001,111920300,15.934486
GGBR4.SA,2012-08-01,18.620001,20.32,17.65,17.940001,96667700,15.352563
GGBR4.SA,2012-09-01,17.959999,21.67,17.450001,19.280001,127036500,16.57737
GGBR4.SA,2012-10-01,19.23,19.77,17.139999,17.75,124556900,15.26184
GGBR4.SA,2012-11-01,17.719999,18.950001,17.049999,17.719999,108348100,15.236045
GGBR4.SA,2012-12-01,17.959999,18.879999,17.549999,17.93,115208700,15.476332
GGBR4.SA,2013-01-01,17.93,19.49,16.82,17.469999,146643700,15.079278
GGBR4.SA,2013-02-01,17.5,17.77,15.5,16.450001,119767100,14.198865
GGBR4.SA,2013-03-01,16.299999,16.32,14.62,15.37,136225000,13.266657
GGBR4.SA,2013-04-01,15.63,15.77,13.86,15.62,125842000,13.499599
GGBR4.SA,2013-05-01,15.62,15.82,12.95,13.05,153129300,11.278477
GGBR4.SA,2013-06-01,13.05,13.59,11.58,12.56,173146000,10.871025
GGBR4.SA,2013-07-01,12.65,14.88,12.5,14.59,157087500,12.628048
GGBR4.SA,2013-08-01,14.72,17.860001,14.64,17.15,223667200,14.843798
GGBR4.SA,2013-09-01,17.450001,17.93,16.33,16.6,162872200,14.432811
GGBR4.SA,2013-10-01,16.559999,18.08,16.33,17.73,146244200,15.415287
GGBR4.SA,2013-11-01,17.65,18.84,17.5,18,115517900,15.650037
GGBR4.SA,2013-12-01,17.870001,19.32,17.719999,18.34,110242300,16.051191
GGBR4.SA,2014-01-01,18.34,18.559999,16.58,17.15,143873500,15.009697
GGBR4.SA,2014-02-01,16.99,17.200001,14.44,14.44,140896600,12.637905
GGBR4.SA,2014-03-01,14.44,14.79,13.32,14.52,126117700,12.707923
GGBR4.SA,2014-04-01,14.64,14.69,12.92,13.38,123988500,11.767596
GGBR4.SA,2014-05-01,13.38,14.7,13.28,13.33,117864700,11.72362
GGBR4.SA,2014-06-01,13.41,14.15,12.8,12.94,87213400,11.439545
GGBR4.SA,2014-07-01,13.05,14.4,12.87,13.35,137348200,11.802001
GGBR4.SA,2014-08-01,13.3,13.6,12.42,12.99,116671300,11.483745
GGBR4.SA,2014-09-01,13.05,13.73,11.52,11.78,118107100,10.461748
GGBR4.SA,2014-10-01,11.59,12.57,10.6,11.09,165880700,9.848964
GGBR4.SA,2014-11-01,11.08,11.74,10.33,10.9,100814200,9.680225
GGBR4.SA,2014-12-01,10.57,10.58,7.86,9.58,259297544,8.548304
GGBR4.SA,2015-01-01,9.58,10.66,8.51,9.27,179136100,8.271687
GGBR4.SA,2015-02-01,9.2,10.53,9.14,10.14,110941200,9.047993
GGBR4.SA,2015-03-01,10.09,11.44,9.77,10.1,210885100,9.012302
GGBR4.SA,2015-04-01,10.18,10.84,9.16,10.02,138474200,8.999519
GGBR4.SA,2015-05-01,10.05,10.85,8.6,8.61,144421200,7.733119
GGBR4.SA,2015-06-01,8.71,9.14,7.41,7.49,153213000,6.770033
GGBR4.SA,2015-07-01,7.53,7.56,5.56,5.89,221769500,5.323832
GGBR4.SA,2015-08-01,5.85,6.44,4.44,5.25,179017000,4.74535
GGBR4.SA,2015-09-01,5.04,6.93,5.02,5.47,219746700,4.995921
GGBR4.SA,2015-10-01,5.54,6.88,5.3,5.43,173440900,4.959387
GGBR4.SA,2015-11-01,5.43,6.45,4.8,6.1,232326700,5.571319
GGBR4.SA,2015-12-01,6.16,6.24,4.6,4.65,159057300,4.277765
GGBR4.SA,2016-01-01,4.65,4.67,3.23,3.6,160795600,3.311818
GGBR4.SA,2016-02-01,3.65,4.5,3.41,3.53,261322200,3.247421
GGBR4.SA,2016-03-01,3.62,6.97,3.57,6.54,438016200,6.016469
GGBR4.SA,2016-04-01,7.04,8.65,6.14,7.81,187238000,7.184804
GGBR4.SA,2016-05-01,7.96,7.97,5.53,5.57,330162800,5.124119
GGBR4.SA,2016-06-01,5.56,6.6,5.51,5.89,267141600,5.418501
GGBR4.SA,2016-07-01,5.93,8.05,5.83,7.75,282816900,7.129607
GGBR4.SA,2016-08-01,7.79,10.49,7.4,9.08,404136800,8.353141
GGBR4.SA,2016-09-01,9.18,9.86,8.18,8.86,282219900,8.176115
GGBR4.SA,2016-10-01,8.96,11.19,8.81,11.02,248276000,10.169394
GGBR4.SA,2016-11-01,11.15,14.64,10.03,13.55,315033100,12.504107
GGBR4.SA,2016-12-01,13.92,13.98,10.25,10.8,248391400,9.981117
GGBR4.SA,2017-01-01,10.7,13.38,10.54,12.2,225849900,11.274964
GGBR4.SA,2017-02-01,12.32,13.75,11.97,12.95,176691500,11.968098
GGBR4.SA,2017-03-01,13.3,13.55,10.6,10.89,252978700,10.064292
GGBR4.SA,2017-04-01,10.97,11.28,9.19,9.8,173675100,9.05694
GGBR4.SA,2017-05-01,9.8,10.47,8.25,9.54,250576800,8.816651
GGBR4.SA,2017-06-01,9.61,10.47,8.89,10.28,197247000,9.500544
GGBR4.SA,2017-07-01,10.3,11.2,10.25,10.66,156612000,9.85173
GGBR4.SA,2017-08-01,10.68,12.12,10.48,11.85,179515300,10.951504
GGBR4.SA,2017-09-01,12.11,13.54,10.65,11.04,248343100,10.22142
GGBR4.SA,2017-10-01,11.11,12.2,10.43,10.95,221599200,10.138094
GGBR4.SA,2017-11-01,11.02,11.21,9.95,11.08,198517100,10.258454
GGBR4.SA,2017-12-01,11.03,12.6,10.78,12.38,152172000,11.494811
GGBR4.SA,2018-01-01,12.38,15.38,12.38,14.4,346242200,13.370378
GGBR4.SA,2018-02-01,14.51,17.35,13.52,16.620001,238377000,15.431646
GGBR4.SA,2018-03-01,16.969999,17.59,14.43,15.5,263479900,14.391726
GGBR4.SA,2018-04-01,15.64,17.5,15.18,16.65,163512100,15.488303
GGBR4.SA,2018-05-01,16.65,18.530001,14.63,14.8,226684800,13.767385
GGBR4.SA,2018-06-01,15.19,16.549999,13.09,13.91,259571400,13.00005
GGBR4.SA,2018-07-01,13.83,17.23,13.65,16.68,215391400,15.588845
GGBR4.SA,2018-08-01,16.6,17.530001,15.2,16.040001,241248700,14.990713
GGBR4.SA,2018-09-01,15.9,17.65,15.04,17.190001,167280400,16.207745
GGBR4.SA,2018-10-01,17.129999,17.559999,14.83,16.26,384719400,15.330887
GGBR4.SA,2018-11-01,16.280001,17.4,14.56,15.48,292609900,14.595457
GGBR4.SA,2018-12-01,15.99,16.379999,14.16,14.82,215143500,14.09252
GGBR4.SA,2019-01-01,14.82,16.299999,14.57,15.65,266693600,14.881777
GGBR4.SA,2019-02-01,15.8,16.15,15,15.14,199907900,14.396811
GGBR4.SA,2019-03-01,15.23,16.09,14.4,15.14,242170600,14.396811
GGBR4.SA,2019-04-01,15.4,16.440001,14.15,14.15,243251500,13.545532
GGBR4.SA,2019-05-01,14.15,14.88,13.58,13.87,249072800,13.277493
GGBR4.SA,2019-06-01,13.95,15.27,13.55,15.2,163807000,14.625186
GGBR4.SA,2019-07-01,15.4,15.54,13.61,13.75,255531200,13.230021
GGBR4.SA,2019-08-01,13.9,14,11.54,12.87,330547300,12.383301
GGBR4.SA,2019-09-01,13.01,13.82,12.36,13.16,272215600,12.732624
GGBR4.SA,2019-10-01,13.11,13.69,12.31,13.43,255780200,12.993855
GGBR4.SA,2019-11-01,13.57,17.58,13.52,17,330943900,16.447916
GGBR4.SA,2019-12-01,16.76,20.15,16.629999,20,244543200,19.401278
GGBR4.SA,2020-01-01,20,22.540001,19.6,20.049999,263814300,19.449783
GGBR4.SA,2020-02-01,20.049999,22.290001,16.15,16.93,259069300,16.423187
GGBR4.SA,2020-03-01,17.24,18.540001,8.16,10.05,467218900,9.749143
GGBR4.SA,2020-04-01,9.87,12.8,9.16,11.74,414803900,11.408767
GGBR4.SA,2020-05-01,11.74,13.91,10.92,13.43,401421100,13.051086
GGBR4.SA,2020-06-01,13.75,16.41,13.13,16.01,412075100,15.558294
GGBR4.SA,2020-07-01,15.85,18.120001,15.22,17.450001,328110000,16.957666
GGBR4.SA,2020-08-01,17.690001,20.4,17.040001,19.09,338659400,18.551395
GGBR4.SA,2020-09-01,19.25,21.84,19.040001,20.799999,283253500,20.213148
GGBR4.SA,2020-10-01,20.92,24.059999,20.27,21.809999,290664300,21.194653
GGBR4.SA,2020-11-01,21.809999,23.620001,20.540001,22.6,287693600,21.962364
GGBR4.SA,2020-12-01,22.860001,25.25,22.4,24.450001,253915400,23.887512
GGBR4.SA,2021-01-01,24.450001,30,23.02,23.25,327269500,22.874556
GGBR4.SA,2021-02-01,23.690001,28.17,22.82,25.870001,277342800,25.452248
GGBR4.SA,2021-03-01,26.280001,30.52,26.02,30.219999,395896300,29.732002
GGBR4.SA,2021-04-01,30.52,35.009998,29.120001,33.220001,291486000,32.836067
GGBR4.SA,2021-05-01,33.25,37.84,31.75,32.919998,326633300,32.539532
CSNA3.SA,2012-05-01,16.35,16.469999,12.81,12.99,85400100,8.294549
CSNA3.SA,2012-06-01,12.8,13.1,10.76,11.38,84661500,7.266509
CSNA3.SA,2012-07-01,11.31,12.71,9,10.53,97432800,6.723756
CSNA3.SA,2012-08-01,10.56,11.99,9.55,9.94,142616000,6.34702
CSNA3.SA,2012-09-01,10.09,14.55,9.55,11.42,158907000,7.292051
CSNA3.SA,2012-10-01,11.5,11.98,10.78,11.23,94535600,7.170729
CSNA3.SA,2012-11-01,11.18,11.95,9.82,10.49,108345500,6.698215
CSNA3.SA,2012-12-01,10.42,12.44,10.3,11.86,101863000,7.573005
CSNA3.SA,2013-01-01,11.86,12.89,10.64,10.75,114274000,6.988407
CSNA3.SA,2013-02-01,10.84,11.33,9.55,10,88784300,6.500844
CSNA3.SA,2013-03-01,9.95,11,8.9,9.09,129811500,5.909267
CSNA3.SA,2013-04-01,9.35,9.77,7.57,7.91,162538700,5.142167
CSNA3.SA,2013-05-01,7.91,8,6.5,6.61,163436500,4.469822
CSNA3.SA,2013-06-01,6.71,6.86,5.76,5.96,170178800,4.030279
CSNA3.SA,2013-07-01,6.15,7.43,5.28,6.57,142558400,4.442774
CSNA3.SA,2013-08-01,6.52,9.07,6.41,8.5,230667700,5.747881
CSNA3.SA,2013-09-01,8.61,9.79,8.6,9.46,162855800,6.542249
CSNA3.SA,2013-10-01,9.5,12.42,9.24,12.25,176426500,8.471727
CSNA3.SA,2013-11-01,12.1,13.09,11.72,11.91,108030300,8.236594
CSNA3.SA,2013-12-01,11.7,14.7,11.7,14.38,98946400,10.591897
CSNA3.SA,2014-01-01,14.38,14.56,10.9,11.19,160403700,8.242234
CSNA3.SA,2014-02-01,11.07,11.94,9.93,9.93,112181300,7.314156
CSNA3.SA,2014-03-01,10.23,10.31,8.5,9.84,122785900,7.247861
CSNA3.SA,2014-04-01,9.9,10.15,8.56,8.56,124792400,6.495738
CSNA3.SA,2014-05-01,8.56,9.57,8.53,8.59,119184700,6.518503
CSNA3.SA,2014-06-01,8.63,9.85,8.57,9.4,101839000,7.133169
CSNA3.SA,2014-07-01,9.47,11.9,9.27,11.45,144393600,8.688807
CSNA3.SA,2014-08-01,11.4,12.08,9.62,9.84,108162000,7.467062
CSNA3.SA,2014-09-01,9.83,10.28,8.62,8.7,118926100,6.601976
CSNA3.SA,2014-10-01,8.69,9.47,7.64,8.25,134145300,6.260494
CSNA3.SA,2014-11-01,8.19,8.44,5.93,6.05,111030100,4.591029
CSNA3.SA,2014-12-01,5.9,6.48,4.22,5.58,195993209,4.234371
CSNA3.SA,2015-01-01,5.58,5.99,4.15,4.2,150667700,3.187161
CSNA3.SA,2015-02-01,4.24,5.44,4.15,5.17,98122600,4.068976
CSNA3.SA,2015-03-01,5.18,6.18,4.81,5.42,126733400,4.265735
CSNA3.SA,2015-04-01,5.58,8.37,5.43,8.03,122368300,6.575137
CSNA3.SA,2015-05-01,8.07,9.4,6.1,6.14,120763000,5.027564
CSNA3.SA,2015-06-01,6.18,6.84,5.12,5.19,89846700,4.249683
CSNA3.SA,2015-07-01,5.17,5.25,3.8,4.35,115551900,3.561873
CSNA3.SA,2015-08-01,4.32,4.59,2.74,3.5,132525700,2.865875
CSNA3.SA,2015-09-01,3.36,5.85,3.35,3.92,193411500,3.20978
CSNA3.SA,2015-10-01,3.94,5.49,3.56,4.34,176602300,3.553685
CSNA3.SA,2015-11-01,4.34,6.37,4.34,5.5,149099300,4.503518
CSNA3.SA,2015-12-01,5.6,5.69,3.95,4,104293800,3.275286
CSNA3.SA,2016-01-01,4,4,3.09,3.55,94973300,2.906816
CSNA3.SA,2016-02-01,3.53,5.47,3.46,5.2,123746800,4.257872
CSNA3.SA,2016-03-01,5.37,8.59,5.37,7.13,208798100,5.838198
CSNA3.SA,2016-04-01,7.35,14.12,6.95,13.14,113679700,10.759315
CSNA3.SA,2016-05-01,13.2,13.59,6.35,6.54,189133000,5.355093
CSNA3.SA,2016-06-01,6.5,8.17,6.25,7.82,210397900,6.403184
CSNA3.SA,2016-07-01,7.88,11.75,7.78,11.07,206597200,9.064354
CSNA3.SA,2016-08-01,11.15,11.4,8.49,8.6,158613700,7.041866
CSNA3.SA,2016-09-01,8.6,9.8,7.82,9.09,151095600,7.443087
CSNA3.SA,2016-10-01,9.09,11.12,9.09,10.74,146204400,8.794143
CSNA3.SA,2016-11-01,10.9,13.42,9.43,12.43,144380900,10.177952
CSNA3.SA,2016-12-01,12.45,12.59,9.41,10.85,103512000,8.884213
CSNA3.SA,2017-01-01,10.7,12.92,10.61,11.55,87705000,9.457388
CSNA3.SA,2017-02-01,11.84,12.97,11.02,11.98,78320600,9.809482
CSNA3.SA,2017-03-01,12.1,12.23,9.01,9.11,116357800,7.459463
CSNA3.SA,2017-04-01,9.14,9.52,7.05,7.75,122180700,6.345866
CSNA3.SA,2017-05-01,7.75,8.05,6.37,6.86,151725800,5.617115
CSNA3.SA,2017-06-01,6.97,7.35,5.97,7.18,159701900,5.879138
CSNA3.SA,2017-07-01,7.3,8.02,6.92,7.62,132366400,6.239419
CSNA3.SA,2017-08-01,7.62,8.81,7.43,8.69,197611400,7.115559
CSNA3.SA,2017-09-01,8.81,11.35,8.78,9.61,201935900,7.868875
CSNA3.SA,2017-10-01,9.81,11.18,8.36,8.43,218539000,6.902665
CSNA3.SA,2017-11-01,8.65,8.7,7.25,7.36,210501600,6.026526
CSNA3.SA,2017-12-01,7.28,8.5,7.16,8.38,174391200,6.861724
CSNA3.SA,2018-01-01,8.38,11.33,8.38,10.99,258667800,8.998849
CSNA3.SA,2018-02-01,11.12,11.2,9.56,10.15,168158000,8.311037
CSNA3.SA,2018-03-01,10.25,10.34,8.1,8.8,204944100,7.20563
CSNA3.SA,2018-04-01,8.82,9.45,8.39,8.78,167154000,7.189253
CSNA3.SA,2018-05-01,8.78,9.8,7.35,7.7,206378100,6.304925
CSNA3.SA,2018-06-01,7.81,9.45,7.42,7.86,220068500,6.435937
CSNA3.SA,2018-07-01,7.8,9.49,7.53,9.18,192198700,7.51678
CSNA3.SA,2018-08-01,9,10.04,8.24,8.78,219550000,7.189253
CSNA3.SA,2018-09-01,8.78,9.56,8.13,9.34,123943000,8.207905
CSNA3.SA,2018-10-01,9.34,10.3,8.78,9.57,200409200,8.410027
CSNA3.SA,2018-11-01,9.61,10.32,8.32,8.87,135678300,7.794873
CSNA3.SA,2018-12-01,9.19,9.6,8.4,8.84,138440700,7.768509
CSNA3.SA,2019-01-01,8.84,11.11,8.7,10.2,230695500,8.963666
CSNA3.SA,2019-02-01,10.44,13.32,9.26,13.08,296646200,11.494581
CSNA3.SA,2019-03-01,13.23,17.42,13.16,16.25,383684000,14.28035
CSNA3.SA,2019-04-01,16.9,17.49,14.25,14.54,296254300,12.777617
CSNA3.SA,2019-05-01,14.54,18.27,13.48,16.540001,294985700,15.202456
CSNA3.SA,2019-06-01,16.530001,18.24,15.89,16.709999,200641200,16.113829
CSNA3.SA,2019-07-01,17.15,17.799999,16.120001,16.530001,182381500,15.940255
CSNA3.SA,2019-08-01,16.49,16.68,13.19,14.36,226725200,13.847672
CSNA3.SA,2019-09-01,14.65,15.15,13.06,13.23,166965100,12.757988
CSNA3.SA,2019-10-01,13.22,13.86,11.65,11.8,251077500,11.6191
CSNA3.SA,2019-11-01,11.94,13.04,11.23,12.56,185760300,12.367449
CSNA3.SA,2019-12-01,12.38,14.71,12.35,14.11,212873100,13.893685
CSNA3.SA,2020-01-01,14.11,15.95,12.74,12.9,259862700,12.702236
CSNA3.SA,2020-02-01,12.9,13.75,10.71,11.18,207459700,11.008605
CSNA3.SA,2020-03-01,11.4,12.69,5.48,6.98,431157000,6.872993
CSNA3.SA,2020-04-01,6.63,9.27,6.13,8.96,290457500,8.822639
CSNA3.SA,2020-05-01,8.96,10.69,7.32,10.32,329840500,10.161789
CSNA3.SA,2020-06-01,10.55,12.46,10.2,10.68,273749400,10.538234
CSNA3.SA,2020-07-01,10.76,13.57,10.48,12.25,280706300,12.087394
CSNA3.SA,2020-08-01,12.53,15.77,12.36,15.21,291631600,15.008102
CSNA3.SA,2020-09-01,15.42,17.26,14.44,16.5,310210300,16.280979
CSNA3.SA,2020-10-01,16.51,21.940001,16.16,20.540001,315309700,20.267353
CSNA3.SA,2020-11-01,20.540001,24.77,19.219999,23.51,262831500,23.197927
CSNA3.SA,2020-12-01,24.09,32.779999,23.059999,31.85,272724500,31.427223
CSNA3.SA,2021-01-01,31.85,39.630001,30.360001,30.4,288094600,29.996469
CSNA3.SA,2021-02-01,31,38.049999,30.370001,32.869999,350884300,32.433681
CSNA3.SA,2021-03-01,33.490002,38.700001,32.849998,37.900002,390760300,37.396915
CSNA3.SA,2021-04-01,38.279999,52.549999,36.439999,49.189999,256448000,48.537048
CSNA3.SA,2021-05-01,49,53.900002,43.389999,44.919998,241203500,44.32373
USIM5.SA,2012-05-01,10.92,11.08,8.5,8.5,123740400,8.149867
USIM5.SA,2012-06-01,8.2,8.54,6.02,6.32,192327200,6.059666
USIM5.SA,2012-07-01,6.32,7.49,5.57,7.38,179616200,7.076002
USIM5.SA,2012-08-01,7.5,8.95,7.05,8.15,234248100,7.814284
USIM5.SA,2012-09-01,8.27,12.96,7.95,10.12,277182100,9.703135
USIM5.SA,2012-10-01,10.17,10.65,9.35,9.81,152003300,9.405906
USIM5.SA,2012-11-01,9.65,12.98,9.42,12.5,168313000,11.985098
USIM5.SA,2012-12-01,12.62,13.33,11.21,12.8,118714100,12.27274
USIM5.SA,2013-01-01,12.8,13.64,10.15,10.34,146951400,9.914073
USIM5.SA,2013-02-01,10.47,10.57,9,9.8,135067000,9.396317
USIM5.SA,2013-03-01,9.69,10.9,9.51,10.76,129853300,10.316772
USIM5.SA,2013-04-01,10.82,11.57,9.45,9.85,133457800,9.444258
USIM5.SA,2013-05-01,9.85,9.94,7.96,8.9,149055100,8.533389
USIM5.SA,2013-06-01,9.01,9.28,7.39,7.48,147122300,7.171883
USIM5.SA,2013-07-01,7.9,9.89,6.5,8.71,180175800,8.351215
USIM5.SA,2013-08-01,8.53,11.33,8.41,10.39,223544000,9.962014
USIM5.SA,2013-09-01,10.5,10.79,10.03,10.52,124730100,10.08666
USIM5.SA,2013-10-01,10.65,12.48,10.5,11.88,157226700,11.390637
USIM5.SA,2013-11-01,11.95,13.29,11.46,12.45,124919000,11.937159
USIM5.SA,2013-12-01,12.36,14.87,12.09,14.21,103066100,13.62466
USIM5.SA,2014-01-01,14.21,14.34,11.69,11.9,148687300,11.409812
USIM5.SA,2014-02-01,11.86,12.59,9.75,9.77,133418200,9.367556
USIM5.SA,2014-03-01,9.77,10.7,8.44,10.23,160132600,9.808605
USIM5.SA,2014-04-01,10.28,10.52,8.54,8.75,168056300,8.389568
USIM5.SA,2014-05-01,8.75,9.16,7.86,7.88,107781100,7.555406
USIM5.SA,2014-06-01,7.97,8.38,7.48,7.58,94140000,7.267764
USIM5.SA,2014-07-01,7.66,9.19,7.63,8.05,147657600,7.718404
USIM5.SA,2014-08-01,8.02,8.54,7.96,8.09,123150300,7.756756
USIM5.SA,2014-09-01,8.09,9.04,6.28,6.37,169785100,6.107606
USIM5.SA,2014-10-01,6.33,7.19,5.19,5.7,178566800,5.465205
USIM5.SA,2014-11-01,5.69,5.92,4.95,5.25,118851400,5.033741
USIM5.SA,2014-12-01,5.02,5.63,4.24,5.05,192459728,4.84198
USIM5.SA,2015-01-01,5.05,5.16,3.35,3.35,156996100,3.212006
USIM5.SA,2015-02-01,3.42,4.32,3.37,4.13,193882200,3.959876
USIM5.SA,2015-03-01,4.14,5.32,4.07,4.97,197205000,4.765275
USIM5.SA,2015-04-01,5.01,6.42,4.53,5.97,160437300,5.724082
USIM5.SA,2015-05-01,5.97,7.09,4.99,5.1,185304000,4.917008
USIM5.SA,2015-06-01,5.06,5.25,4.12,4.12,138940700,3.972171
USIM5.SA,2015-07-01,4.15,4.39,3.66,3.93,141483500,3.788989
USIM5.SA,2015-08-01,3.94,4.45,2.65,2.98,160207900,2.873075
USIM5.SA,2015-09-01,2.87,4.88,2.87,3.35,236703100,3.229799
USIM5.SA,2015-10-01,3.36,3.88,2.76,2.78,219054000,2.680251
USIM5.SA,2015-11-01,2.78,3.07,2.2,2.2,247326200,2.121062
USIM5.SA,2015-12-01,2.25,2.27,1.42,1.55,188289800,1.494385
USIM5.SA,2016-01-01,1.55,1.55,0.84,0.85,256523400,0.819501
USIM5.SA,2016-02-01,0.84,1.06,0.82,0.9,388081600,0.867707
USIM5.SA,2016-03-01,0.91,2.28,0.9,1.81,657078100,1.745056
USIM5.SA,2016-04-01,1.78,2.7,1.42,2.5,426535400,2.410298
USIM5.SA,2016-05-01,2.54,2.57,1.59,1.67,548623100,1.610079
USIM5.SA,2016-06-01,1.69,2.25,1.62,1.97,611638900,1.899315
USIM5.SA,2016-07-01,1.97,3.76,1.93,3.75,727627200,3.615447
USIM5.SA,2016-08-01,3.84,4.3,3.32,3.47,814934100,3.345493
USIM5.SA,2016-09-01,3.5,4.09,3.23,3.53,439779400,3.403341
USIM5.SA,2016-10-01,3.56,4.83,3.5,4.51,525093900,4.348177
USIM5.SA,2016-11-01,4.58,4.66,3.77,4.15,690832900,4.001095
USIM5.SA,2016-12-01,4.23,4.28,3.82,4.1,349469600,3.952888
USIM5.SA,2017-01-01,4.1,5.38,4.05,5.25,403545900,5.061626
USIM5.SA,2017-02-01,5.35,5.62,4.83,4.93,246708600,4.753108
USIM5.SA,2017-03-01,5.03,5.31,3.91,4.44,363478000,4.280689
USIM5.SA,2017-04-01,4.46,4.48,3.65,4.26,319699900,4.107148
USIM5.SA,2017-05-01,4.26,4.57,3.6,3.97,365386700,3.827553
USIM5.SA,2017-06-01,4,4.62,3.86,4.6,218509000,4.434948
USIM5.SA,2017-07-01,4.64,5.28,4.61,5.17,232306600,4.984496
USIM5.SA,2017-08-01,5.22,6.93,5.17,6.89,361082600,6.642781
USIM5.SA,2017-09-01,6.96,9.63,6.96,7.78,548608300,7.500848
USIM5.SA,2017-10-01,7.84,10.58,7.69,8.81,508455000,8.49389
USIM5.SA,2017-11-01,9.04,9.59,7.8,8.56,409834500,8.25286
USIM5.SA,2017-12-01,8.52,9.2,8.42,9.1,255815700,8.773485
USIM5.SA,2018-01-01,9.1,12.12,9.1,11.86,400348600,11.434454
USIM5.SA,2018-02-01,11.95,12.88,10.83,12.32,284574700,11.877948
USIM5.SA,2018-03-01,12.32,12.45,10.45,10.92,255119400,10.528181
USIM5.SA,2018-04-01,10.94,11.66,10.03,10.9,205264200,10.508899
USIM5.SA,2018-05-01,10.9,11.4,8.25,8.25,242757500,7.988852
USIM5.SA,2018-06-01,8.4,9.73,7.02,7.32,294358700,7.08829
USIM5.SA,2018-07-01,7.28,9.34,7.15,8.87,331161400,8.589226
USIM5.SA,2018-08-01,8.75,9.19,7.6,8.07,340205100,7.814549
USIM5.SA,2018-09-01,8.07,8.65,6.88,8.32,310977000,8.056635
USIM5.SA,2018-10-01,8.38,10.7,7.93,10.28,450235200,9.954594
USIM5.SA,2018-11-01,10.34,10.35,8.37,9.35,303159100,9.054031
USIM5.SA,2018-12-01,9.81,9.99,8.57,9.22,317247600,8.928147
USIM5.SA,2019-01-01,9.22,10.38,9.12,9.81,381424300,9.499471
USIM5.SA,2019-02-01,9.85,10.3,9.16,9.66,298659500,9.427917
USIM5.SA,2019-03-01,9.8,11.22,9.41,10.04,290698300,9.798789
USIM5.SA,2019-04-01,10.3,10.41,8.47,8.63,268883100,8.422663
USIM5.SA,2019-05-01,8.63,9.02,7.7,8.2,227291400,8.06536
USIM5.SA,2019-06-01,8.27,9.07,7.93,8.94,203072100,8.79321
USIM5.SA,2019-07-01,9.08,9.81,8.61,8.75,258515000,8.606329
USIM5.SA,2019-08-01,8.76,8.85,6.87,7.9,283073900,7.780053
USIM5.SA,2019-09-01,7.94,8.49,7.55,7.81,229562700,7.691419
USIM5.SA,2019-10-01,7.68,7.82,7.12,7.26,283281500,7.149771
USIM5.SA,2019-11-01,7.35,8.83,7.31,8.51,286580500,8.380792
USIM5.SA,2019-12-01,8.4,9.65,8.32,9.51,254490400,9.365607
USIM5.SA,2020-01-01,9.51,11.53,9.09,9.63,480098800,9.483786
USIM5.SA,2020-02-01,9.65,10.47,7.82,8.17,327891700,8.045953
USIM5.SA,2020-03-01,8.39,8.95,3.78,4.92,446911600,4.845299
USIM5.SA,2020-04-01,4.7,5.12,4.01,4.8,443427900,4.727121
USIM5.SA,2020-05-01,4.8,6.42,4.13,6.15,556431700,6.113017
USIM5.SA,2020-06-01,6.22,7.71,6.03,7.27,561795100,7.226281
